159	11.759371045272712
160	13.270361245614936
16	16.98871810233119
161	16.241729441881454
164	13.59628525183371
164	15.258328141340847
165	14.039955373839144
166	14.344484536933063
175	15.560483002502858
178	13.349969560644128
180	16.153513054543843
180	16.437865322745406
18	18.453745541126175
183	15.583658404286068
193	10.904254967008983
195	15.171126882021511
198	12.182519908019417
199	12.117619907917591
200	15.057323373052373
20	13.111346132682536
201	11.587684982053746
203	14.96231961657935
209	13.941117531416445
214	13.383018865767236
219	11.51359951628924
220	14.9205592274988
220	14.785725457668866
2262	11.994325770050295
23	11.004429843917917
239	13.236366925419564
253	12.319241400271423
257	15.687352194188426
272	15.599804105960027
280	14.093082008137886
286	15.26704358320538
293	13.710739708598837
293	13.714042290466725
305	11.304303002668725
325	15.24370666653872
35	15.70577208107853
36	16.07873139503605
364	15.465271162072636
371	15.522877008968196
4063	11.39036332531879
4516	15.111957225856372
457	15.873577864137719
4635	13.811748870349378
481	14.851473528934122
5	6.468378156414589
5	6.468378156414589
5	20.02323510014363
52	16.970172772596623
55	21.197195244453926
587	14.309074522632175
62	18.22510478024396
621	16.16415918245396
69	14.086822860658181
73	17.36833323245139
78	13.955261077334777
80	11.321439745684415
8	14.482679456672575
81	16.125075225536172
8185	10.232641956009923
87	13.955256699449636
89	13.883052522940755
9	8.338782571798848
91	16.779404424514794
92	14.900087438454763
94	14.95051376266446
98	16.560019056675245
